# condition,emotion,data,,,,,,
2,1,-0.380774498,0.051786423,0.472539723,-29.75,58.09999847,1.539999962,99
2,1,-0.559216022,0.118000031,0.337832332,-26.25,57.88999939,0.280000001,99
2,1,-0.391859055,-0.231023788,0.258780301,-28.13999939,56.34999847,3.779999971,99
2,1,-0.365172625,-0.270959854,0.43482095,-33.52999878,54.81000137,12.46000004,99
2,1,-0.171539783,-0.320137978,0.533539772,-36.81999969,55.72000122,20.71999931,99
2,1,-0.053004503,0.053998947,0.269862652,-29.26000023,56.34999847,23.03000069,99
2,1,0.336619377,0.182939529,0.102948785,-26.11000061,55.86000061,21.70000076,99
2,1,0.232924461,0.203779221,0.036416888,-25.69000053,54.25,18.20000076,99
2,1,-0.079741955,-0.078172684,0.107618093,-23.23999977,53.97000122,16.03000069,99
2,1,-0.396874666,-0.119965553,0.229663789,-19.95000076,51.38000107,14,99
2,1,-0.219872713,-0.182114601,0.019104838,-15.32999992,45.56999969,14.14000034,99
2,1,0.057641506,-0.407945633,0.287108541,-18.82999992,38.77999878,15.89000034,99
2,1,-0.061085463,-0.230643272,0.468969077,-12.18000031,29.68000031,13.57999992,99
2,1,0.043015957,-0.287884712,0.160778344,-8.609999657,21.70000076,9.31000042,99
2,1,0.153096676,-0.676330566,0.080766231,-11.13000011,12.03999996,4.550000191,99
2,1,0.468958378,-0.719090462,0.062698692,-13.2300005,6.510000229,3.779999971,99
2,1,0.44025135,-1.149549484,-0.129781306,-13.44000053,7.349999905,9.730000496,99
2,1,-0.528357744,-1.206778526,-0.708730519,-10.14999962,15.26000023,5.809999943,99
2,1,-0.763424158,0.485585213,-0.752667546,9.029999733,25.12999916,-3.849999905,99
2,1,-0.614567757,1.100572586,-0.694018364,10.28999996,31.78000069,-6.230000019,99
2,1,-0.696479797,0.677546501,-0.666241765,3.5,31.07999992,-3.150000095,99
2,1,-0.882607937,1.034002304,-0.09845686,-9.520000458,33.11000061,0.349999994,99
2,1,-0.524231672,1.219624996,0.48976922,-14.14000034,36.33000183,2.380000114,99
2,1,0.091721535,1.193925381,0.546870232,-6.369999886,31.85000038,3.220000029,99
2,1,0.037006378,0.788599491,0.504495263,-9.029999733,26.31999969,2.519999981,99
2,1,0.226773739,0.443281651,0.434224367,-4.130000114,17.5,0.140000001,98
2,1,0.426444054,0.113428116,0.299523026,-5.949999809,12.46000004,-1.889999986,98
2,1,0.484724998,-0.797472,0.222390056,-10.5,6.510000229,0.49000001,98
2,1,0.571548462,-1.66210556,0.112827301,-21.13999939,-1.539999962,10.98999977,98
2,1,0.204556704,-1.635965347,0.375486284,-24.78000069,-5.179999828,18.69000053,98
2,1,0.408670187,-1.84667778,0.239132762,-20.02000046,-8.399999619,14.42000008,98
2,1,-0.503851891,-0.238818169,-0.005862385,-4.409999847,-5.179999828,5.740000248,98
